group,id,course,semester,grade
16,621,Language and Linguistics,1,14.5
16,621,Language and Linguistics,1,3.5
16,621,Language and Linguistics,1,7.5
16,621,Language and Linguistics,1,7
16,621,Language and Linguistics,1,10.5
16,621,Language and Linguistics,1,13
16,621,Martial Arts and Self-Defense,1,11.5
16,621,Martial Arts and Self-Defense,1,14
16,621,Martial Arts and Self-Defense,1,12
16,621,Martial Arts and Self-Defense,1,13
16,621,Martial Arts and Self-Defense,1,10.5
16,621,Martial Arts and Self-Defense,1,14
16,621,Martial Arts and Self-Defense,1,12
16,621,Music and Dance,2,12.25
16,621,Music and Dance,2,11.25
16,621,Music and Dance,2,11.75
16,621,Music and Dance,2,13
16,621,Spirituality and Rituals,1,15.5
16,621,Spirituality and Rituals,1,10
16,621,Spirituality and Rituals,1,13.5
16,621,Spirituality and Rituals,1,11.5
16,621,Spirituality and Rituals,1,12.5
16,621,Traditional Medicine and Herbalism,1,10.75
16,621,Traditional Medicine and Herbalism,1,5.25
16,621,Traditional Medicine and Herbalism,1,4.5
16,621,Traditional Medicine and Herbalism,1,2.25
16,621,Traditional Medicine and Herbalism,1,10.75
16,621,Traditional Medicine and Herbalism,1,11.75
16,621,Traditional Medicine and Herbalism,1,8
16,621,Traditional Medicine and Herbalism,1,8.25
16,621,Traditional Medicine and Herbalism,1,10.5
16,656,Agriculture and Horticulture,2,7.25
16,656,Agriculture and Horticulture,2,8.25
16,656,Agriculture and Horticulture,2,10.75
16,656,Agriculture and Horticulture,2,8
16,656,Agriculture and Horticulture,2,13.5
16,656,Agriculture and Horticulture,2,10
16,656,Agriculture and Horticulture,2,4
16,656,Agriculture and Horticulture,2,5.75
16,656,Architecture and Sculpture,1,6.25
16,656,Architecture and Sculpture,1,4.5
16,656,Architecture and Sculpture,1,3.75
16,656,Architecture and Sculpture,1,3.75
16,656,Architecture and Sculpture,1,5.75
16,656,Architecture and Sculpture,1,15.25
16,656,Architecture and Sculpture,1,10
16,656,Architecture and Sculpture,1,7
16,656,Architecture and Sculpture,1,8.25
16,656,Architecture and Sculpture,1,3.5
16,656,Astrology and Divination,1,12.5
16,656,Astrology and Divination,1,14.5
16,656,Astrology and Divination,1,12.5
16,656,Astrology and Divination,1,15
16,656,Astrology and Divination,1,16
16,656,Buddhist Philosophy and Meditation,1,13.5
16,656,Buddhist Philosophy and Meditation,1,16.5
16,656,Buddhist Philosophy and Meditation,1,12.5
16,656,Buddhist Philosophy and Meditation,1,16
16,656,Buddhist Philosophy and Meditation,1,14.5
16,656,Buddhist Philosophy and Meditation,1,11.5
16,656,Buddhist Philosophy and Meditation,1,15
16,656,Buddhist Philosophy and Meditation,1,14
16,656,Buddhist Philosophy and Meditation,1,10.5
16,656,History and Civilization of Southeast Asia,1,14
16,656,History and Civilization of Southeast Asia,1,14
16,656,History and Civilization of Southeast Asia,1,7
16,656,History and Civilization of Southeast Asia,1,14
16,656,Language and Linguistics,1,14
16,656,Language and Linguistics,1,19.5
16,656,Language and Linguistics,1,8
16,656,Language and Linguistics,1,6
16,656,Language and Linguistics,1,9.5
16,656,Martial Arts and Self-Defense,1,14
16,656,Martial Arts and Self-Defense,1,14.5
16,656,Martial Arts and Self-Defense,1,11.5
16,656,Martial Arts and Self-Defense,1,11.5
16,656,Martial Arts and Self-Defense,1,14
16,656,Martial Arts and Self-Defense,1,12
16,656,Music and Dance,2,14.5
16,656,Music and Dance,2,13.5
16,656,Music and Dance,2,14.25
16,656,Music and Dance,2,13
16,656,Spirituality and Rituals,1,14
16,656,Spirituality and Rituals,1,13.5
16,656,Spirituality and Rituals,1,13
16,656,Spirituality and Rituals,1,14.5
16,656,Spirituality and Rituals,1,12
16,656,Spirituality and Rituals,1,14
16,656,Traditional Medicine and Herbalism,1,4
16,656,Traditional Medicine and Herbalism,1,7.75
16,656,Traditional Medicine and Herbalism,1,8.5
16,656,Traditional Medicine and Herbalism,1,10.75
16,656,Traditional Medicine and Herbalism,1,5.5
16,656,Traditional Medicine and Herbalism,1,13.25
16,656,Traditional Medicine and Herbalism,1,8.75
16,656,Traditional Medicine and Herbalism,1,11.75
16,656,Traditional Medicine and Herbalism,1,3.75
16,660,Agriculture and Horticulture,2,5.75
16,660,Agriculture and Horticulture,2,6.25
16,660,Agriculture and Horticulture,2,11.25
16,660,Agriculture and Horticulture,2,7.25
16,660,Agriculture and Horticulture,2,9
16,660,Agriculture and Horticulture,2,10
16,660,Agriculture and Horticulture,2,12.25
16,660,Agriculture and Horticulture,2,10.75
16,660,Architecture and Sculpture,1,10
16,660,Architecture and Sculpture,1,8
16,660,Architecture and Sculpture,1,3.25
16,660,Architecture and Sculpture,1,6.5
16,660,Architecture and Sculpture,1,3.5
16,660,Architecture and Sculpture,1,5
16,660,Architecture and Sculpture,1,10.25
16,660,Architecture and Sculpture,1,5.25
16,660,Architecture and Sculpture,1,7.5
16,660,Architecture and Sculpture,1,2
16,660,Astrology and Divination,1,14
16,660,Astrology and Divination,1,15.5
16,660,Astrology and Divination,1,12.5
16,660,Astrology and Divination,1,14
16,660,Buddhist Philosophy and Meditation,1,13.5
16,660,Buddhist Philosophy and Meditation,1,16.5
16,660,Buddhist Philosophy and Meditation,1,13
16,660,Buddhist Philosophy and Meditation,1,13.5
16,660,Buddhist Philosophy and Meditation,1,14.5
16,660,Buddhist Philosophy and Meditation,1,14
16,660,Buddhist Philosophy and Meditation,1,12.5
16,660,Buddhist Philosophy and Meditation,1,13.5
16,660,Buddhist Philosophy and Meditation,1,13.5
16,660,History and Civilization of Southeast Asia,1,9.5
16,660,History and Civilization of Southeast Asia,1,10
16,660,History and Civilization of Southeast Asia,1,8.5
16,660,History and Civilization of Southeast Asia,1,8
16,660,Language and Linguistics,1,16
16,660,Language and Linguistics,1,10
16,660,Language and Linguistics,1,11.5
16,660,Language and Linguistics,1,10.5
16,660,Language and Linguistics,1,11.5
16,660,Language and Linguistics,1,13
16,660,Martial Arts and Self-Defense,1,13
16,660,Martial Arts and Self-Defense,1,13
16,660,Martial Arts and Self-Defense,1,9.5
16,660,Martial Arts and Self-Defense,1,14
16,660,Martial Arts and Self-Defense,1,13.5
16,660,Martial Arts and Self-Defense,1,12
16,660,Martial Arts and Self-Defense,1,12.5
16,660,Music and Dance,2,12.75
16,660,Music and Dance,2,12.5
16,660,Music and Dance,2,13.5
16,660,Music and Dance,2,13
16,660,Music and Dance,2,12.75
16,660,Spirituality and Rituals,1,13.5
16,660,Spirituality and Rituals,1,11
16,660,Spirituality and Rituals,1,11
16,660,Spirituality and Rituals,1,12
16,660,Traditional Medicine and Herbalism,1,8.25
16,660,Traditional Medicine and Herbalism,1,11.5
16,660,Traditional Medicine and Herbalism,1,10.25
16,660,Traditional Medicine and Herbalism,1,8.5
16,660,Traditional Medicine and Herbalism,1,6
16,660,Traditional Medicine and Herbalism,1,9.75
16,660,Traditional Medicine and Herbalism,1,9.25
16,660,Traditional Medicine and Herbalism,1,9.75
16,660,Traditional Medicine and Herbalism,1,10.5
16,695,Agriculture and Horticulture,2,7.25
16,695,Agriculture and Horticulture,2,8.25
16,695,Agriculture and Horticulture,2,3.75
16,695,Agriculture and Horticulture,2,13
16,695,Agriculture and Horticulture,2,7
16,695,Agriculture and Horticulture,2,6.5
16,695,Agriculture and Horticulture,2,5.75
16,695,Agriculture and Horticulture,2,12.25
16,695,Architecture and Sculpture,1,4.25
16,695,Architecture and Sculpture,1,6.25
16,695,Architecture and Sculpture,1,12.25
16,695,Architecture and Sculpture,1,4.5
16,695,Architecture and Sculpture,1,5
16,695,Architecture and Sculpture,1,0
16,695,Architecture and Sculpture,1,8.25
16,695,Architecture and Sculpture,1,0
16,695,Architecture and Sculpture,1,4.75
16,695,Architecture and Sculpture,1,7.75
16,695,Astrology and Divination,1,13
16,695,Astrology and Divination,1,14.5
16,695,Astrology and Divination,1,9.5
16,695,Astrology and Divination,1,11.5
16,695,Astrology and Divination,1,12
16,695,Buddhist Philosophy and Meditation,1,14.5
16,695,Buddhist Philosophy and Meditation,1,12.5
16,695,Buddhist Philosophy and Meditation,1,13.5
16,695,Buddhist Philosophy and Meditation,1,15
16,695,Buddhist Philosophy and Meditation,1,13.5
16,695,Buddhist Philosophy and Meditation,1,12.5
16,695,Buddhist Philosophy and Meditation,1,17.5
16,695,Buddhist Philosophy and Meditation,1,16
16,695,Buddhist Philosophy and Meditation,1,17
16,695,History and Civilization of Southeast Asia,1,7
16,695,History and Civilization of Southeast Asia,1,9
16,695,History and Civilization of Southeast Asia,1,9.5
16,695,History and Civilization of Southeast Asia,1,8
16,695,Language and Linguistics,1,10.5
16,695,Language and Linguistics,1,15.5
16,695,Language and Linguistics,1,10
16,695,Language and Linguistics,1,8.5
16,695,Language and Linguistics,1,13.5
16,695,Language and Linguistics,1,9.5
16,695,Martial Arts and Self-Defense,1,13.5
16,695,Martial Arts and Self-Defense,1,13.5
16,695,Martial Arts and Self-Defense,1,12.5
16,695,Martial Arts and Self-Defense,1,14
16,695,Martial Arts and Self-Defense,1,12.5
16,695,Martial Arts and Self-Defense,1,12.5
16,695,Martial Arts and Self-Defense,1,11.5
16,695,Music and Dance,2,11.75
16,695,Music and Dance,2,13.5
16,695,Music and Dance,2,15
16,695,Music and Dance,2,13.5
16,695,Music and Dance,2,11
16,695,Spirituality and Rituals,1,15.5
16,695,Spirituality and Rituals,1,15.5
16,695,Spirituality and Rituals,1,12.5
16,695,Spirituality and Rituals,1,13
16,695,Spirituality and Rituals,1,11.5
16,695,Spirituality and Rituals,1,14
16,695,Traditional Medicine and Herbalism,1,13.75
16,695,Traditional Medicine and Herbalism,1,11
16,695,Traditional Medicine and Herbalism,1,9.75
16,695,Traditional Medicine and Herbalism,1,7.25
16,695,Traditional Medicine and Herbalism,1,7
16,695,Traditional Medicine and Herbalism,1,6.5
16,695,Traditional Medicine and Herbalism,1,14.75
16,695,Traditional Medicine and Herbalism,1,9.75
16,695,Traditional Medicine and Herbalism,1,7.5
16,703,Agriculture and Horticulture,2,15.75
16,703,Agriculture and Horticulture,2,4
16,703,Agriculture and Horticulture,2,9.25
16,703,Agriculture and Horticulture,2,10.25
16,703,Agriculture and Horticulture,2,9.75
16,703,Agriculture and Horticulture,2,5.25
16,703,Agriculture and Horticulture,2,5.25
16,703,Agriculture and Horticulture,2,6.75
16,703,Architecture and Sculpture,1,3.25
16,703,Architecture and Sculpture,1,12.25
16,703,Architecture and Sculpture,1,2
16,703,Architecture and Sculpture,1,9.25
16,703,Architecture and Sculpture,1,8.25
16,703,Architecture and Sculpture,1,3.25
16,703,Architecture and Sculpture,1,7.25
16,703,Architecture and Sculpture,1,8.5
16,703,Architecture and Sculpture,1,5.5
16,703,Architecture and Sculpture,1,8
16,703,Astrology and Divination,1,15.5
16,703,Astrology and Divination,1,14.5
16,703,Astrology and Divination,1,15.5
16,703,Astrology and Divination,1,16.5
16,703,Astrology and Divination,1,12
16,703,Buddhist Philosophy and Meditation,1,17
16,703,Buddhist Philosophy and Meditation,1,14
16,703,Buddhist Philosophy and Meditation,1,16
16,703,Buddhist Philosophy and Meditation,1,11.5
16,703,Buddhist Philosophy and Meditation,1,13.5
16,703,Buddhist Philosophy and Meditation,1,11.5
16,703,Buddhist Philosophy and Meditation,1,16.5
16,703,Buddhist Philosophy and Meditation,1,14.5
16,703,Buddhist Philosophy and Meditation,1,11.5
16,703,History and Civilization of Southeast Asia,1,11.5
16,703,History and Civilization of Southeast Asia,1,6.5
16,703,History and Civilization of Southeast Asia,1,11
16,703,History and Civilization of Southeast Asia,1,15
16,703,Language and Linguistics,1,8
16,703,Language and Linguistics,1,9.5
16,703,Language and Linguistics,1,17
16,703,Language and Linguistics,1,14
16,703,Language and Linguistics,1,15
16,703,Language and Linguistics,1,11.5
16,703,Martial Arts and Self-Defense,1,12
16,703,Martial Arts and Self-Defense,1,13
16,703,Martial Arts and Self-Defense,1,9
16,703,Martial Arts and Self-Defense,1,12
16,703,Martial Arts and Self-Defense,1,10.5
16,703,Martial Arts and Self-Defense,1,13
16,703,Music and Dance,2,12.75
16,703,Music and Dance,2,14
16,703,Music and Dance,2,13.5
16,703,Music and Dance,2,10.5
16,703,Music and Dance,2,12.75
16,703,Spirituality and Rituals,1,14.5
16,703,Spirituality and Rituals,1,12.5
16,703,Spirituality and Rituals,1,11
16,703,Spirituality and Rituals,1,12
16,703,Spirituality and Rituals,1,13
16,703,Spirituality and Rituals,1,15
16,703,Traditional Medicine and Herbalism,1,7
16,703,Traditional Medicine and Herbalism,1,9.25
16,703,Traditional Medicine and Herbalism,1,11
16,703,Traditional Medicine and Herbalism,1,10.25
16,703,Traditional Medicine and Herbalism,1,8.75
16,703,Traditional Medicine and Herbalism,1,4.25
16,703,Traditional Medicine and Herbalism,1,7.75
16,703,Traditional Medicine and Herbalism,1,9.5
16,703,Traditional Medicine and Herbalism,1,10.25
16,711,Agriculture and Horticulture,2,10
16,711,Agriculture and Horticulture,2,11.25
16,711,Agriculture and Horticulture,2,14.75
16,711,Agriculture and Horticulture,2,8.5
16,711,Agriculture and Horticulture,2,9.75
16,711,Agriculture and Horticulture,2,9.5
16,711,Agriculture and Horticulture,2,10.5
16,711,Agriculture and Horticulture,2,11
16,711,Architecture and Sculpture,1,7.5
16,711,Architecture and Sculpture,1,9.25
16,711,Architecture and Sculpture,1,5.25
16,711,Architecture and Sculpture,1,2
16,711,Architecture and Sculpture,1,4.75
16,711,Architecture and Sculpture,1,3.75
16,711,Architecture and Sculpture,1,3.75
16,711,Architecture and Sculpture,1,10
16,711,Architecture and Sculpture,1,5.5
16,711,Architecture and Sculpture,1,7.75
16,711,Astrology and Divination,1,13
16,711,Astrology and Divination,1,15
16,711,Astrology and Divination,1,14
16,711,Astrology and Divination,1,12.5
16,711,Astrology and Divination,1,13.5
16,711,Buddhist Philosophy and Meditation,1,13
16,711,Buddhist Philosophy and Meditation,1,12.5
16,711,Buddhist Philosophy and Meditation,1,14
16,711,Buddhist Philosophy and Meditation,1,14
16,711,Buddhist Philosophy and Meditation,1,14
16,711,Buddhist Philosophy and Meditation,1,16
16,711,Buddhist Philosophy and Meditation,1,11
16,711,Buddhist Philosophy and Meditation,1,14
16,711,Buddhist Philosophy and Meditation,1,13
16,711,History and Civilization of Southeast Asia,1,12
16,711,History and Civilization of Southeast Asia,1,9
16,711,History and Civilization of Southeast Asia,1,9
16,711,History and Civilization of Southeast Asia,1,10.5
16,711,Language and Linguistics,1,11
16,711,Language and Linguistics,1,12.5
16,711,Language and Linguistics,1,10.5
16,711,Language and Linguistics,1,9
16,711,Language and Linguistics,1,15
16,711,Language and Linguistics,1,8
16,711,Martial Arts and Self-Defense,1,13.5
16,711,Martial Arts and Self-Defense,1,12
16,711,Martial Arts and Self-Defense,1,12.5
16,711,Martial Arts and Self-Defense,1,10.5
16,711,Martial Arts and Self-Defense,1,14.5
16,711,Martial Arts and Self-Defense,1,13.5
16,711,Martial Arts and Self-Defense,1,10.5
16,711,Music and Dance,2,10.5
16,711,Music and Dance,2,11.25
16,711,Music and Dance,2,13.25
16,711,Music and Dance,2,10.5
16,711,Music and Dance,2,12
16,711,Spirituality and Rituals,1,13
16,711,Spirituality and Rituals,1,12
16,711,Spirituality and Rituals,1,13
16,711,Spirituality and Rituals,1,13
16,711,Spirituality and Rituals,1,15.5
16,711,Spirituality and Rituals,1,12
16,711,Traditional Medicine and Herbalism,1,8.75
16,711,Traditional Medicine and Herbalism,1,6.5
16,711,Traditional Medicine and Herbalism,1,10.75
16,711,Traditional Medicine and Herbalism,1,11.75
16,711,Traditional Medicine and Herbalism,1,10.25
16,711,Traditional Medicine and Herbalism,1,7
16,711,Traditional Medicine and Herbalism,1,4
16,711,Traditional Medicine and Herbalism,1,16.5
16,711,Traditional Medicine and Herbalism,1,8.25
16,714,Agriculture and Horticulture,2,11.25
16,714,Agriculture and Horticulture,2,10
16,714,Agriculture and Horticulture,2,13.75
16,714,Agriculture and Horticulture,2,7.75
16,714,Agriculture and Horticulture,2,7
16,714,Agriculture and Horticulture,2,9.75
16,714,Agriculture and Horticulture,2,14.75
16,714,Agriculture and Horticulture,2,8.25
16,714,Architecture and Sculpture,1,8.75
16,714,Architecture and Sculpture,1,8.25
16,714,Architecture and Sculpture,1,4.25
16,714,Architecture and Sculpture,1,2.5
16,714,Architecture and Sculpture,1,12.75
16,714,Architecture and Sculpture,1,7
16,714,Architecture and Sculpture,1,12.25
16,714,Architecture and Sculpture,1,4
16,714,Architecture and Sculpture,1,7
16,714,Architecture and Sculpture,1,6.5
16,714,Astrology and Divination,1,17
16,714,Astrology and Divination,1,13
16,714,Astrology and Divination,1,13.5
16,714,Astrology and Divination,1,12.5
16,714,Astrology and Divination,1,15.5
16,714,Buddhist Philosophy and Meditation,1,13.5
16,714,Buddhist Philosophy and Meditation,1,16
16,714,Buddhist Philosophy and Meditation,1,12.5
16,714,Buddhist Philosophy and Meditation,1,13.5
16,714,Buddhist Philosophy and Meditation,1,13
16,714,Buddhist Philosophy and Meditation,1,14
16,714,Buddhist Philosophy and Meditation,1,11
16,714,Buddhist Philosophy and Meditation,1,15
16,714,Buddhist Philosophy and Meditation,1,12
16,714,History and Civilization of Southeast Asia,1,11.5
16,714,History and Civilization of Southeast Asia,1,4.5
16,714,History and Civilization of Southeast Asia,1,10
16,714,History and Civilization of Southeast Asia,1,15.5
16,714,Language and Linguistics,1,9
16,714,Language and Linguistics,1,12.5
16,714,Language and Linguistics,1,18
16,714,Language and Linguistics,1,11
16,714,Language and Linguistics,1,13
16,714,Language and Linguistics,1,7.5
16,714,Martial Arts and Self-Defense,1,14
16,714,Martial Arts and Self-Defense,1,9.5
16,714,Martial Arts and Self-Defense,1,13
16,714,Martial Arts and Self-Defense,1,11.5
16,714,Martial Arts and Self-Defense,1,11
16,714,Martial Arts and Self-Defense,1,12.5
16,714,Music and Dance,2,15.5
16,714,Music and Dance,2,12.75
16,714,Music and Dance,2,12.5
16,714,Music and Dance,2,18
16,714,Music and Dance,2,15.25
16,714,Spirituality and Rituals,1,12.5
16,714,Spirituality and Rituals,1,8
16,714,Spirituality and Rituals,1,13
16,714,Spirituality and Rituals,1,12.5
16,714,Spirituality and Rituals,1,10
16,714,Spirituality and Rituals,1,13
16,714,Traditional Medicine and Herbalism,1,8.75
16,714,Traditional Medicine and Herbalism,1,14.5
16,714,Traditional Medicine and Herbalism,1,11.5
16,714,Traditional Medicine and Herbalism,1,11.25
16,714,Traditional Medicine and Herbalism,1,12.75
16,714,Traditional Medicine and Herbalism,1,11.75
16,714,Traditional Medicine and Herbalism,1,7.25
16,714,Traditional Medicine and Herbalism,1,10.75
16,714,Traditional Medicine and Herbalism,1,12.25
17,21,Agriculture and Horticulture,2,11
17,21,Agriculture and Horticulture,2,7.5
17,21,Agriculture and Horticulture,2,9.25
17,21,Agriculture and Horticulture,2,7.25
17,21,Agriculture and Horticulture,2,10.5
17,21,Agriculture and Horticulture,2,5.5
17,21,Agriculture and Horticulture,2,13.25
17,21,Agriculture and Horticulture,2,8.25
17,21,Architecture and Sculpture,1,5.25
17,21,Architecture and Sculpture,1,5
17,21,Architecture and Sculpture,1,3.75
17,21,Architecture and Sculpture,1,3
17,21,Architecture and Sculpture,1,8.25
17,21,Architecture and Sculpture,1,5.75
17,21,Architecture and Sculpture,1,4.25
17,21,Architecture and Sculpture,1,10.75
17,21,Architecture and Sculpture,1,5
17,21,Architecture and Sculpture,1,5.25
17,21,Astrology and Divination,1,13.5
17,21,Astrology and Divination,1,14
17,21,Astrology and Divination,1,15
17,21,Astrology and Divination,1,13
17,21,Astrology and Divination,1,18.5
17,21,Buddhist Philosophy and Meditation,1,13
17,21,Buddhist Philosophy and Meditation,1,14.5
17,21,Buddhist Philosophy and Meditation,1,15
17,21,Buddhist Philosophy and Meditation,1,14.5
17,21,Buddhist Philosophy and Meditation,1,14
17,21,Buddhist Philosophy and Meditation,1,14
17,21,Buddhist Philosophy and Meditation,1,15.5
17,21,Buddhist Philosophy and Meditation,1,13
17,21,History and Civilization of Southeast Asia,1,10
17,21,History and Civilization of Southeast Asia,1,6.5
17,21,History and Civilization of Southeast Asia,1,9
17,21,History and Civilization of Southeast Asia,1,13
17,21,Language and Linguistics,1,9.5
17,21,Language and Linguistics,1,11.5
17,21,Language and Linguistics,1,8
17,21,Language and Linguistics,1,8
17,21,Language and Linguistics,1,12.5
17,21,Language and Linguistics,1,8
17,21,Martial Arts and Self-Defense,1,12
17,21,Martial Arts and Self-Defense,1,14
17,21,Martial Arts and Self-Defense,1,12
17,21,Martial Arts and Self-Defense,1,10.5
17,21,Martial Arts and Self-Defense,1,13
17,21,Martial Arts and Self-Defense,1,14.5
17,21,Martial Arts and Self-Defense,1,13
17,21,Music and Dance,2,12.5
17,21,Music and Dance,2,14.25
17,21,Music and Dance,2,13
17,21,Music and Dance,2,15.5
17,21,Music and Dance,2,13
17,21,Spirituality and Rituals,1,11
17,21,Spirituality and Rituals,1,14
17,21,Spirituality and Rituals,1,12
17,21,Spirituality and Rituals,1,13.5
17,21,Spirituality and Rituals,1,11.5
17,21,Traditional Medicine and Herbalism,1,9
17,21,Traditional Medicine and Herbalism,1,4.25
17,21,Traditional Medicine and Herbalism,1,6.25
17,21,Traditional Medicine and Herbalism,1,14.25
17,21,Traditional Medicine and Herbalism,1,6
17,34,Agriculture and Horticulture,2,6.75
17,34,Agriculture and Horticulture,2,4.25
17,34,Agriculture and Horticulture,2,4.25
17,34,Agriculture and Horticulture,2,9.75
17,34,Agriculture and Horticulture,2,10.25
17,34,Agriculture and Horticulture,2,9.75
17,34,Agriculture and Horticulture,2,12.25
17,34,Agriculture and Horticulture,2,4.25
17,34,Architecture and Sculpture,1,4.25
17,34,Architecture and Sculpture,1,7.75
17,34,Architecture and Sculpture,1,6.25
17,34,Architecture and Sculpture,1,4.75
17,34,Architecture and Sculpture,1,2.5
17,34,Architecture and Sculpture,1,8.25
17,34,Architecture and Sculpture,1,10
17,34,Architecture and Sculpture,1,7
17,34,Architecture and Sculpture,1,11.5
17,34,Architecture and Sculpture,1,3.75
17,34,Astrology and Divination,1,13.5
17,34,Astrology and Divination,1,13.5
17,34,Astrology and Divination,1,14
17,34,Astrology and Divination,1,15
17,34,Astrology and Divination,1,15.5
17,34,Buddhist Philosophy and Meditation,1,14
17,34,Buddhist Philosophy and Meditation,1,13
17,34,Buddhist Philosophy and Meditation,1,14.5
17,34,Buddhist Philosophy and Meditation,1,12
17,34,Buddhist Philosophy and Meditation,1,13
17,34,Buddhist Philosophy and Meditation,1,15.5
17,34,Buddhist Philosophy and Meditation,1,14.5
17,34,Buddhist Philosophy and Meditation,1,14.5
17,34,Buddhist Philosophy and Meditation,1,12
17,34,History and Civilization of Southeast Asia,1,11
17,34,History and Civilization of Southeast Asia,1,11.5
17,34,History and Civilization of Southeast Asia,1,8.5
17,34,Language and Linguistics,1,14
17,34,Language and Linguistics,1,15
17,34,Language and Linguistics,1,10
17,34,Language and Linguistics,1,15
17,34,Language and Linguistics,1,11.5
17,34,Language and Linguistics,1,8.5
17,34,Martial Arts and Self-Defense,1,11.5
17,34,Martial Arts and Self-Defense,1,12
17,34,Martial Arts and Self-Defense,1,10.5
17,34,Martial Arts and Self-Defense,1,12.5
17,34,Martial Arts and Self-Defense,1,14
17,34,Martial Arts and Self-Defense,1,14.5
17,34,Music and Dance,2,12.25
17,34,Music and Dance,2,14
17,34,Music and Dance,2,12
17,34,Music and Dance,2,13
17,34,Music and Dance,2,16.75
17,34,Spirituality and Rituals,1,12.5
17,34,Spirituality and Rituals,1,12
17,34,Spirituality and Rituals,1,14
17,34,Spirituality and Rituals,1,12
17,34,Spirituality and Rituals,1,9.5
17,34,Spirituality and Rituals,1,13.5
17,34,Traditional Medicine and Herbalism,1,10.5
17,34,Traditional Medicine and Herbalism,1,8.5
17,34,Traditional Medicine and Herbalism,1,9.5
17,34,Traditional Medicine and Herbalism,1,8.75
17,34,Traditional Medicine and Herbalism,1,13.5
17,34,Traditional Medicine and Herbalism,1,5
17,34,Traditional Medicine and Herbalism,1,11
17,34,Traditional Medicine and Herbalism,1,8.75
17,34,Traditional Medicine and Herbalism,1,6.25
17,39,Agriculture and Horticulture,2,7.5
17,39,Agriculture and Horticulture,2,8.25
17,39,Agriculture and Horticulture,2,11.25
17,39,Agriculture and Horticulture,2,8
17,39,Agriculture and Horticulture,2,11
17,39,Agriculture and Horticulture,2,8.25
17,39,Agriculture and Horticulture,2,9.25
17,39,Architecture and Sculpture,1,17.5
17,39,Architecture and Sculpture,1,4.75
17,39,Architecture and Sculpture,1,7.75
17,39,Architecture and Sculpture,1,6
17,39,Architecture and Sculpture,1,11
17,39,Architecture and Sculpture,1,9
17,39,Architecture and Sculpture,1,2.5
17,39,Architecture and Sculpture,1,3.5
17,39,Architecture and Sculpture,1,8.5
17,39,Architecture and Sculpture,1,3.25
17,39,Astrology and Divination,1,13.5
17,39,Astrology and Divination,1,14.5
17,39,Astrology and Divination,1,14.5
17,39,Astrology and Divination,1,13.5
17,39,Astrology and Divination,1,12
17,39,Buddhist Philosophy and Meditation,1,12
17,39,Buddhist Philosophy and Meditation,1,13
17,39,Buddhist Philosophy and Meditation,1,14.5
17,39,Buddhist Philosophy and Meditation,1,14
17,39,Buddhist Philosophy and Meditation,1,11.5
17,39,Buddhist Philosophy and Meditation,1,17
17,39,Buddhist Philosophy and Meditation,1,16.5
17,39,Buddhist Philosophy and Meditation,1,11
17,39,History and Civilization of Southeast Asia,1,12
17,39,History and Civilization of Southeast Asia,1,7
17,39,History and Civilization of Southeast Asia,1,6
17,39,History and Civilization of Southeast Asia,1,12.5
17,39,Language and Linguistics,1,13
17,39,Language and Linguistics,1,18.5
17,39,Language and Linguistics,1,9
17,39,Language and Linguistics,1,14.5
17,39,Language and Linguistics,1,15.5
17,39,Martial Arts and Self-Defense,1,10.5
17,39,Martial Arts and Self-Defense,1,11.5
17,39,Martial Arts and Self-Defense,1,12
17,39,Martial Arts and Self-Defense,1,12
17,39,Martial Arts and Self-Defense,1,10.5
17,39,Martial Arts and Self-Defense,1,10
17,39,Martial Arts and Self-Defense,1,14
17,39,Music and Dance,2,14.75
17,39,Music and Dance,2,16.5
17,39,Music and Dance,2,13.5
17,39,Music and Dance,2,7.75
17,39,Spirituality and Rituals,1,11.5
17,39,Spirituality and Rituals,1,14
17,39,Spirituality and Rituals,1,11
17,39,Spirituality and Rituals,1,9.5
17,39,Spirituality and Rituals,1,12.5
17,39,Spirituality and Rituals,1,10.5
17,39,Traditional Medicine and Herbalism,1,10.5
17,39,Traditional Medicine and Herbalism,1,7.25
17,39,Traditional Medicine and Herbalism,1,9.5
17,39,Traditional Medicine and Herbalism,1,9.5
17,39,Traditional Medicine and Herbalism,1,16.5
17,39,Traditional Medicine and Herbalism,1,12
17,39,Traditional Medicine and Herbalism,1,9.75
17,39,Traditional Medicine and Herbalism,1,7.75
17,101,Agriculture and Horticulture,2,7
17,101,Agriculture and Horticulture,2,5.5
17,101,Agriculture and Horticulture,2,7.5
17,101,Agriculture and Horticulture,2,9.5
17,101,Agriculture and Horticulture,2,8
17,101,Agriculture and Horticulture,2,6.75
17,101,Agriculture and Horticulture,2,6.25
17,101,Agriculture and Horticulture,2,9.25
17,101,Architecture and Sculpture,1,1.25
17,101,Architecture and Sculpture,1,5
17,101,Architecture and Sculpture,1,5
17,101,Architecture and Sculpture,1,3.75
17,101,Architecture and Sculpture,1,10.75
17,101,Architecture and Sculpture,1,1.5
17,101,Architecture and Sculpture,1,4
17,101,Architecture and Sculpture,1,5.75
17,101,Architecture and Sculpture,1,0
17,101,Architecture and Sculpture,1,0
17,101,Astrology and Divination,1,14.5
17,101,Astrology and Divination,1,14.5
17,101,Astrology and Divination,1,15
17,101,Astrology and Divination,1,13
17,101,Astrology and Divination,1,15.5
